ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.433,3,0.012,,0.544,,rg20fh,0.644
0.202,3,0.01,,0.422,,rg20dw,0.726
0.345,9,0.021,,0.42,,rg20el,0.641
0.374,,,,0.767,,rg20ff,0.709
0.34,2,0.007,,0.517,,rg20fw,0.549
0.374,,,,0.767,,rg20fx,0.709
0.376,11,0.04,,0.565,,rg20dz,0.606
0.246,2,0.007,,0.555,,rg20fr,0.627
0.246,2,0.007,,0.555,,rg20ga,0.627
0.374,,,,0.767,,rg20fz,0.709
0.374,,,,0.767,,rg20fs,0.709
0.212,12,0.047,,0.339,,rg20eq,0.599
0.394,4,0.015,,0.416,,rg20es,0.657
0.34,2,0.007,,0.517,,rg20gf,0.549
0.433,3,0.012,,0.544,,rg20fg,0.644
0.246,2,0.007,,0.555,,rg20gh,0.627
0.246,2,0.007,,0.555,,rg20gn,0.627
0.246,2,0.007,,0.555,,rg20fn,0.627
0.149,,,,0.431,,rg20gg,0.698
0.394,4,0.015,,0.416,,rg20du,0.657
0.246,2,0.007,,0.555,,rg20gd,0.627
0.373,5,0.026,,0.795,,rg20gq,0.76
0.505,8,0.041,,0.74,,rg20gt,0.609
0.246,2,0.007,,0.555,,rg20ge,0.627
0.505,8,0.041,,0.74,,rg20gs,0.609
0.374,,,,0.767,,rg20fa,0.709
0.505,8,0.041,,0.74,,rg20gx,0.609
0.505,8,0.041,,0.74,,rg20gy,0.609
0.098,8,0.025,,0.432,,rg20hb,0.702
0.148,2,0.005,,0.427,,rg20ha,0.592
0.103,,,,0.31,,rg20he,0.58
0.374,,,,0.767,,rg20fp,0.709
0.136,3,0.01,,0.422,,rg20hf,0.691
0.505,8,0.041,,0.74,,rg20gr,0.609
0.422,3,0.012,,0.505,,rg20ep,0.78
0.246,2,0.007,,0.555,,rg20gj,0.627
0.505,8,0.041,,0.74,,rg20gw,0.609
0.283,,,,0.463,,rg20hl,0.541
0.19,6,0.02,,0.385,,rg20hp,0.816
0.103,,,,0.31,,rg20hn,0.58
0.136,3,0.01,,0.422,,rg20hq,0.691
0.34,2,0.007,,0.517,,rg20ht,0.549
0.374,,,,0.767,,rg20fu,0.709
0.103,,,,0.31,,rg20hg,0.58
0.34,2,0.007,,0.517,,rg20gp,0.549
0.374,,,,0.767,,rg20hs,0.709
0.103,,,,0.31,,rg20hr,0.58
0.098,8,0.025,,0.432,,rg20hy,0.702
0.202,2,0.006,,0.412,,rg20jb,0.638
0.148,2,0.005,,0.427,,rg20hd,0.592
0.149,,,,0.431,,rg20hu,0.698
0.103,,,,0.31,,rg20hw,0.58
0.202,2,0.006,,0.412,,rg20jg,0.638
0.202,2,0.006,,0.412,,rg20jf,0.638
0.225,1,0.003,,0.406,,rg20eh,0.633
0.374,,,,0.767,,rg20ft,0.709
0.246,2,0.007,,0.555,,rg20jl,0.627
0.19,6,0.02,,0.385,,rg20jj,0.816
0.19,6,0.02,,0.385,,rg20jd,0.816
0.14,3,0.01,,0.426,,rg20ja,0.732
0.246,2,0.007,,0.555,,rg20gz,0.627
0.103,,,,0.31,,rg20js,0.58
0.373,5,0.026,,0.795,,rg20gu,0.76
0.246,2,0.007,,0.555,,rg20gb,0.627
0.373,5,0.026,,0.795,,rg20fy,0.76
0.103,,,,0.31,,rg20jy,0.58
0.19,6,0.02,,0.385,,rg20jz,0.816
0.34,2,0.007,,0.517,,rg20jn,0.549
0.34,2,0.007,,0.517,,rg20jh,0.549
0.34,2,0.007,,0.517,,rg20jq,0.549
0.103,,,,0.31,,rg20lb,0.58
0.103,,,,0.31,,rg20ld,0.58
0.103,,,,0.31,,rg20jt,0.58
0.098,8,0.025,,0.432,,rg20lf,0.702
0.19,6,0.02,,0.385,,rg20le,0.816
0.103,,,,0.31,,rg20ll,0.58
0.159,,,,0.419,,rg20ln,0.636
0.098,8,0.025,,0.432,,rg20lg,0.702
0.103,,,,0.31,,rg20ju,0.58
0.34,2,0.007,,0.517,,rg20lq,0.549
0.103,,,,0.31,,rg20jx,0.58
0.103,,,,0.31,,rg20ls,0.58
0.159,,,,0.419,,rg20lw,0.636
0.149,,,,0.431,,rg20lx,0.698
0.34,2,0.007,,0.517,,rg20la,0.549
0.34,2,0.007,,0.517,,rg20lp,0.549
0.103,,,,0.31,,rg20hh,0.58
0.103,,,,0.31,,rg20lt,0.58
0.098,8,0.025,,0.432,,rg20hx,0.702
0.246,2,0.007,,0.555,,rg20ne,0.627
0.165,1,0.003,,0.318,,rg20jp,0.788
0.103,,,,0.31,,rg20lj,0.58
0.202,3,0.01,,0.422,,rg20jw,0.726
0.098,8,0.025,,0.432,,rg20ng,0.702
0.103,,,,0.31,,rg20nl,0.58
0.103,,,,0.31,,rg20nj,0.58
0.103,,,,0.31,,rg20lu,0.58
0.103,,,,0.31,,rg20np,0.58
0.149,,,,0.431,,rg20hz,0.698
0.351,6,0.019,,0.477,,rg20ns,0.702
0.098,8,0.025,,0.432,,rg20nt,0.702
0.374,,,,0.767,,rg20lh,0.709
0.34,2,0.007,,0.517,,rg20na,0.549
0.103,,,,0.31,,rg20nb,0.58
0.103,,,,0.31,,rg20nf,0.58
0.103,,,,0.31,,rg20nq,0.58
0.14,3,0.01,,0.426,,rg20je,0.732
0.283,,,,0.463,,rg20nd,0.541
0.098,8,0.025,,0.432,,rg20ny,0.702
0.374,,,,0.767,,rg20nx,0.709
0.34,2,0.007,,0.517,,rg20pf,0.549
0.103,,,,0.31,,rg20hj,0.58
0.103,,,,0.31,,rg20ph,0.58
0.159,,,,0.419,,rg20pj,0.636
0.149,,,,0.431,,rg20pn,0.698
0.103,,,,0.31,,rg20nw,0.58
0.159,,,,0.419,,rg20pl,0.636
0.149,,,,0.431,,rg20nr,0.698
0.14,3,0.01,,0.426,,rg20jr,0.732
0.103,,,,0.31,,rg20nu,0.58
0.374,,,,0.767,,rg20pq,0.709
0.202,3,0.01,,0.422,,rg20lz,0.726
0.149,,,,0.431,,rg20pu,0.698
0.149,,,,0.431,,rg20ly,0.698
0.422,3,0.012,,0.505,,rg20nn,0.78
0.374,,,,0.767,,rg20pa,0.709
0.34,2,0.007,,0.517,,rg20qb,0.549
0.103,,,,0.31,,rg20nh,0.58
0.374,,,,0.767,,rg20pd,0.709
0.159,,,,0.419,,rg20pb,0.636
0.246,2,0.007,,0.555,,rg20qg,0.627
0.374,,,,0.767,,rg20pt,0.709
0.202,3,0.01,,0.422,,rg20qj,0.726
0.202,3,0.01,,0.422,,rg20ps,0.726
0.202,3,0.01,,0.422,,rg20ql,0.726
0.202,3,0.01,,0.422,,rg20qa,0.726
0.34,2,0.007,,0.517,,rg20qq,0.549
0.202,3,0.01,,0.422,,rg20qr,0.726
0.202,3,0.01,,0.422,,rg20qs,0.726
0.202,3,0.01,,0.422,,rg20qh,0.726
0.202,3,0.01,,0.422,,rg20qu,0.726
0.34,2,0.007,,0.517,,rg20qe,0.549
0.374,,,,0.767,,rg20py,0.709
0.202,3,0.01,,0.422,,rg20pw,0.726
0.149,,,,0.431,,rg20ra,0.698
0.159,,,,0.419,,rg20qf,0.636
0.202,3,0.01,,0.422,,rg20qt,0.726
0.374,,,,0.767,,rg20nz,0.709
0.202,3,0.01,,0.422,,rg20qp,0.726
0.34,2,0.007,,0.517,,rg20rg,0.549
0.202,3,0.01,,0.422,,rg20rh,0.726
0.149,,,,0.431,,rg20rj,0.698
0.433,3,0.012,,0.544,,rg20pp,0.644
0.202,3,0.01,,0.422,,rg20rn,0.726
0.202,3,0.01,,0.422,,rg20rd,0.726
0.34,2,0.007,,0.517,,rg20qn,0.549
0.202,3,0.01,,0.422,,rg20rl,0.726
0.374,,,,0.767,,rg20pr,0.709
0.202,3,0.01,,0.422,,rg20rt,0.726
0.149,,,,0.431,,rg20rs,0.698
0.202,3,0.01,,0.422,,rg20px,0.726
0.34,2,0.007,,0.517,,rg20ru,0.549
0.246,2,0.007,,0.555,,rg20rw,0.627
0.202,3,0.01,,0.422,,rg20rz,0.726
0.149,,,,0.431,,rg20qw,0.698
0.34,2,0.007,,0.517,,rg20re,0.549
0.159,,,,0.419,,rg20pe,0.636
0.202,3,0.01,,0.422,,rg20rq,0.726
0.14,2,0.008,,0.452,,rg20sf,0.716
0.246,2,0.007,,0.555,,rg20rp,0.627
0.34,2,0.007,,0.517,,rg20sd,0.549
0.246,2,0.007,,0.555,,rg20rb,0.627
0.202,3,0.01,,0.422,,rg20rf,0.726
0.219,,,,0.5,,rg20sj,0.814
0.339,5,0.014,,0.596,,rg20sp,0.722
0.34,2,0.007,,0.517,,rg20rx,0.549
0.202,3,0.01,,0.422,,rg20sa,0.726
0.283,,,,0.463,,rg20ss,0.541
0.19,6,0.02,,0.385,,rg20st,0.816
0.202,3,0.01,,0.422,,rg20sg,0.726
0.202,3,0.01,,0.422,,rg20sl,0.726
0.202,3,0.01,,0.422,,rg20su,0.726
0.149,,,,0.431,,rg20sy,0.698
0.202,3,0.01,,0.422,,rg20sx,0.726
0.202,3,0.01,,0.422,,rg20sb,0.726
0.202,3,0.01,,0.422,,rg20qx,0.726
0.202,3,0.01,,0.422,,rg20tb,0.726
0.283,,,,0.463,,rg20rr,0.541
0.149,,,,0.431,,rg20td,0.698
0.202,3,0.01,,0.422,,rg20pz,0.726
0.202,3,0.01,,0.422,,rg20sq,0.726
0.283,,,,0.463,,rg20sw,0.541
0.165,1,0.003,,0.318,,rg20ta,0.788
0.149,,,,0.431,,rg20th,0.698
0.34,2,0.007,,0.517,,rg20se,0.549
0.159,,,,0.419,,rg20ry,0.636
0.202,3,0.01,,0.422,,rg20qy,0.726
0.149,,,,0.431,,rg20sz,0.698
0.374,,,,0.767,,rg20tn,0.709
0.433,3,0.012,,0.544,,rg20tt,0.644
0.202,3,0.01,,0.422,,rg20sh,0.726
0.149,,,,0.431,,rg20tg,0.698
0.149,,,,0.431,,rg20tx,0.698
0.149,,,,0.431,,rg20tf,0.698
0.433,3,0.012,,0.544,,rg20tz,0.644
0.374,,,,0.767,,rg20tw,0.709
0.374,,,,0.767,,rg20tp,0.709
0.149,,,,0.431,,rg20ud,0.698
0.19,6,0.02,,0.385,,rg20sn,0.816
0.103,,,,0.31,,rg20ug,0.58
0.376,11,0.04,,0.565,,rg20ub,0.606
0.103,,,,0.31,,rg20ul,0.58
0.374,,,,0.767,,rg20tl,0.709
0.202,3,0.01,,0.422,,rg20qz,0.726
0.433,3,0.012,,0.544,,rg20qd,0.644
0.374,,,,0.767,,rg20tu,0.709
0.433,3,0.012,,0.544,,rg20uf,0.644
0.433,3,0.012,,0.544,,rg20ua,0.644
0.103,,,,0.31,,rg20uh,0.58
0.149,,,,0.431,,rg20up,0.698
0.159,,,,0.419,,rg20uy,0.636
0.433,3,0.012,,0.544,,rg20ur,0.644
0.149,,,,0.431,,rg20ut,0.698
0.159,,,,0.419,,rg20uw,0.636
0.149,,,,0.431,,rg20te,0.698
0.433,3,0.012,,0.544,,rg20wf,0.644
0.374,,,,0.767,,rg20uj,0.709
0.374,,,,0.767,,rg20ts,0.709
0.433,3,0.012,,0.544,,rg20uz,0.644
0.433,3,0.012,,0.544,,rg20wh,0.644
0.433,3,0.012,,0.544,,rg20wq,0.644
0.159,,,,0.419,,rg20un,0.636
0.374,,,,0.767,,rg20wt,0.709
0.374,,,,0.767,,rg20tr,0.709
0.433,3,0.012,,0.544,,rg20we,0.644
0.21,2,0.008,,0.433,,rg20sr,0.535
0.374,,,,0.767,,rg20wy,0.709
0.433,3,0.012,,0.544,,rg20wg,0.644
0.159,,,,0.419,,rg20ux,0.636
0.374,,,,0.767,,rg20wr,0.709
0.374,,,,0.767,,rg20xd,0.709
0.433,3,0.012,,0.544,,rg20wx,0.644
0.433,3,0.012,,0.544,,rg20us,0.644
0.374,,,,0.767,,rg20wb,0.709
0.159,,,,0.419,,rg20xf,0.636
0.103,,,,0.31,,rg20xa,0.58
0.374,,,,0.767,,rg20wz,0.709
0.433,3,0.012,,0.544,,rg20xb,0.644
0.374,,,,0.767,,rg20ws,0.709
0.433,3,0.012,,0.544,,rg20xj,0.644
0.374,,,,0.767,,rg20xg,0.709
0.433,3,0.012,,0.544,,rg20xh,0.644
0.433,3,0.012,,0.544,,rg20xw,0.644
0.433,3,0.012,,0.544,,rg20xq,0.644
0.374,,,,0.767,,rg20ww,0.709
0.374,,,,0.767,,rg20xz,0.709
0.149,,,,0.431,,rg20ya,0.698
0.159,,,,0.419,,rg20yd,0.636
0.159,,,,0.419,,rg20xx,0.636
0.433,3,0.012,,0.544,,rg20xe,0.644
0.433,3,0.012,,0.544,,rg20yf,0.644
0.159,,,,0.419,,rg20yb,0.636
0.159,,,,0.419,,rg20yh,0.636
0.159,,,,0.419,,rg20yj,0.636
0.159,,,,0.419,,rg20yl,0.636
0.374,,,,0.767,,rg20wu,0.709
0.433,3,0.012,,0.544,,rg20wj,0.644
0.159,,,,0.419,,rg20yq,0.636
0.149,,,,0.431,,rg20ye,0.698
0.374,,,,0.767,,rg20tj,0.709
0.149,,,,0.431,,rg20xt,0.698
0.149,,,,0.431,,rg20yw,0.698
0.433,3,0.012,,0.544,,rg20xp,0.644
0.149,,,,0.431,,rg20yy,0.698
0.149,,,,0.431,,rg20yp,0.698
0.433,3,0.012,,0.544,,rg20yr,0.644
0.433,3,0.012,,0.544,,rg20yu,0.644
0.149,,,,0.431,,rg20yz,0.698
0.433,3,0.012,,0.544,,rg20xs,0.644
0.433,3,0.012,,0.544,,rg20xr,0.644
0.202,3,0.01,,0.422,,rg20tq,0.726
0.159,,,,0.419,,rg20yt,0.636
0.246,2,0.007,,0.555,,rg26af,0.627
0.246,2,0.007,,0.555,,rg26ae,0.627
0.433,3,0.012,,0.544,,rg20yg,0.644
0.246,2,0.007,,0.555,,rg26ah,0.627
0.246,2,0.007,,0.555,,rg26al,0.627
0.433,3,0.012,,0.544,,rg20zj,0.644
0.246,2,0.007,,0.555,,rg26ap,0.627
0.149,,,,0.431,,rg26aa,0.698
0.433,3,0.012,,0.544,,rg20ys,0.644
0.246,2,0.007,,0.555,,rg26ag,0.627
0.246,2,0.007,,0.555,,rg26aq,0.627
0.246,2,0.007,,0.555,,rg26ar,0.627
0.246,2,0.007,,0.555,,rg26at,0.627
0.246,2,0.007,,0.555,,rg26as,0.627
0.246,2,0.007,,0.555,,rg26ax,0.627
0.374,,,,0.767,,rg20xu,0.709
0.149,,,,0.431,,rg26dd,0.698
0.149,,,,0.431,,rg26da,0.698
0.433,3,0.012,,0.544,,rg20zl,0.644
0.149,,,,0.431,,rg26dg,0.698
0.393,,,,0.442,,rg26ad,0.96
0.149,,,,0.431,,rg26dh,0.698
0.159,,,,0.419,,rg20yx,0.636
0.246,2,0.007,,0.555,,rg26ge,0.627
0.433,3,0.012,,0.544,,rg20wd,0.644
0.246,2,0.007,,0.555,,rg26gf,0.627
0.246,2,0.007,,0.555,,rg26gp,0.627
0.246,2,0.007,,0.555,,rg26ub,0.627
0.246,2,0.007,,0.555,,rg26ab,0.627
0.149,,,,0.431,,rg26db,0.698
0.149,,,,0.431,,rg26fw,0.698
0.246,2,0.007,,0.555,,rg26gb,0.627
0.246,2,0.007,,0.555,,rg26uh,0.627
0.393,,,,0.442,,rg26ug,0.96
0.246,2,0.007,,0.555,,rg26ua,0.627
0.393,,,,0.442,,rg26un,0.96
0.393,,,,0.442,,rg26up,0.96
0.393,,,,0.442,,rg26uq,0.96
0.246,2,0.007,,0.555,,rg26uu,0.627
0.393,,,,0.442,,rg26uf,0.96
0.159,,,,0.419,,rg20yn,0.636
0.393,,,,0.442,,rg26ul,0.96
0.246,2,0.007,,0.555,,rg26aj,0.627
0.159,,,,0.419,,rg20xy,0.636
0.393,,,,0.442,,rg26uw,0.96
0.246,2,0.007,,0.555,,rg26aw,0.627
0.422,3,0.012,,0.505,,rg27aa,0.78
0.374,,,,0.767,,rg26wg,0.709
0.246,2,0.007,,0.555,,rg26au,0.627
0.149,,,,0.431,,rg26dt,0.698
0.246,2,0.007,,0.555,,rg26an,0.627
0.148,2,0.005,,0.427,,rg20xl,0.592
0.433,3,0.012,,0.544,,rg27af,0.644
0.393,,,,0.442,,rg26ue,0.96
0.464,9,0.027,,0.435,,rg27ap,0.764
0.246,2,0.007,,0.555,,rg26ud,0.627
0.246,2,0.007,,0.555,,rg26wa,0.627
0.246,2,0.007,,0.555,,rg26xa,0.627
0.551,6,0.019,,0.373,,rg27at,0.81
0.422,3,0.012,,0.505,,rg27ab,0.78
0.464,9,0.027,,0.435,,rg27au,0.764
0.246,2,0.007,,0.555,,rg26uj,0.627
0.246,2,0.007,,0.555,,rg26gj,0.627
0.381,6,0.016,,0.39,,rg27ax,0.752
0.226,36,0.079,,0.081,,rg27az,0.585
0.464,9,0.027,,0.435,,rg27ba,0.764
0.422,3,0.012,,0.505,,rg27aq,0.78
0.551,6,0.019,,0.373,,rg27bd,0.81
0.464,9,0.027,,0.435,,rg27ar,0.764
0.25,101,0.086,,0.013,,rg27bh,0.708
0.212,12,0.047,,0.339,,rg27ad,0.599
0.433,3,0.012,,0.544,,rg26xd,0.644
0.381,6,0.016,,0.39,,rg27bg,0.752
0.422,3,0.012,,0.505,,rg27ae,0.78
0.374,,,,0.767,,rg26xb,0.709
0.464,9,0.027,,0.435,,rg27aj,0.764
0.103,3,0.008,,0.319,,rg27bs,0.689
0.464,9,0.027,,0.435,,rg27as,0.764
0.462,14,0.033,,0.298,,rg27an,0.718
0.442,1,0.006,,0.296,,rg27bp,0.814
0.226,36,0.079,,0.081,,rg27be,0.585
0.442,1,0.006,,0.296,,rg27bw,0.814
0.422,3,0.012,,0.505,,rg27ah,0.78
0.56,37,0.084,,0.291,,rg27dg,0.768
0.56,37,0.084,,0.291,,rg27dh,0.768
0.25,101,0.086,,0.013,,rg27de,0.708
0.464,9,0.027,,0.435,,rg27al,0.764
0.464,9,0.027,,0.435,,rg27ay,0.764
0.56,37,0.084,,0.291,,rg27dq,0.768
0.25,101,0.086,,0.013,,rg27bn,0.708
0.56,37,0.084,,0.291,,rg27dl,0.768
0.422,3,0.012,,0.505,,rg27ag,0.78
0.464,9,0.027,,0.435,,rg27bb,0.764
0.242,2,0.006,,0.408,,rg27dr,0.758
0.469,20,0.07,,0.386,,rg27dx,0.561
0.242,2,0.006,,0.408,,rg27ds,0.758
0.25,101,0.086,,0.013,,rg27bj,0.708
0.422,3,0.012,,0.505,,rg27aw,0.78
0.56,37,0.084,,0.291,,rg27dn,0.768
0.56,37,0.084,,0.291,,rg27ed,0.768
0.242,2,0.006,,0.408,,rg27dt,0.758
0.242,2,0.006,,0.408,,rg27ee,0.758
0.226,36,0.079,,0.081,,rg27ef,0.585
0.56,37,0.084,,0.291,,rg27eb,0.768
0.163,4,0.01,,0.412,,rg27ej,0.72
0.25,6,0.017,,0.339,,rg27bq,0.66
0.56,37,0.084,,0.291,,rg27ea,0.768
0.469,20,0.07,,0.386,,rg27dp,0.561
0.106,,,,0.318,,rg27eq,0.774
0.106,,,,0.318,,rg27ep,0.774
0.226,36,0.079,,0.081,,rg27es,0.585
0.524,33,0.053,,0.082,,rg27et,0.768
0.242,2,0.006,,0.408,,rg27dz,0.758
0.106,,,,0.318,,rg27er,0.774
0.202,4,0.012,,0.488,,rg27en,0.768
0.524,33,0.053,,0.082,,rg27ex,0.768
0.524,33,0.053,,0.082,,rg27ey,0.768
0.226,36,0.079,,0.081,,rg27ha,0.585
0.106,,,,0.318,,rg27eg,0.774
0.56,37,0.084,,0.291,,rg27dw,0.768
0.524,33,0.053,,0.082,,rg27hd,0.768
0.56,37,0.084,,0.291,,rg27dj,0.768
0.56,37,0.084,,0.291,,rg27hg,0.768
0.242,2,0.006,,0.408,,rg27du,0.758
0.524,33,0.053,,0.082,,rg27hj,0.768
0.442,1,0.006,,0.296,,rg27he,0.814
0.226,36,0.079,,0.081,,rg27eu,0.585
0.163,4,0.01,,0.412,,rg27el,0.72
0.106,,,,0.318,,rg27eh,0.774
0.524,33,0.053,,0.082,,rg27hf,0.768
0.109,7,0.025,,0.315,,rg27hr,0.697
0.56,37,0.084,,0.291,,rg27df,0.768
0.56,37,0.084,,0.291,,rg27da,0.768
0.394,8,0.026,,0.4,,rg27hp,0.799
0.148,5,0.014,,0.395,,rg27hw,0.532
0.106,,,,0.318,,rg27dy,0.774
0.394,8,0.026,,0.4,,rg27ht,0.799
0.109,7,0.025,,0.315,,rg27hx,0.697
0.226,36,0.079,,0.081,,rg27ez,0.585
0.394,8,0.026,,0.4,,rg27hn,0.799
0.056,6,0.017,,0.335,,rg27jb,0.743
0.56,37,0.084,,0.291,,rg27hq,0.768
0.25,6,0.017,,0.339,,rg27jf,0.66
0.394,8,0.026,,0.4,,rg27jh,0.799
0.109,7,0.025,,0.315,,rg27hu,0.697
0.394,8,0.026,,0.4,,rg27jl,0.799
0.524,33,0.053,,0.082,,rg27hl,0.768
0.25,6,0.017,,0.339,,rg27jp,0.66
0.56,37,0.084,,0.291,,rg27je,0.768
0.394,8,0.026,,0.4,,rg27hh,0.799
0.154,3,0.009,,0.343,,rg27js,0.738
0.394,8,0.026,,0.4,,rg27jj,0.799
0.148,5,0.014,,0.395,,rg27hy,0.532
0.524,33,0.053,,0.082,,rg27jd,0.768
0.302,4,0.015,,0.463,,rg27ju,0.814
0.103,3,0.008,,0.319,,rg27jw,0.689
0.163,4,0.01,,0.412,,rg27ew,0.72
0.056,6,0.017,,0.335,,rg27la,0.743
0.524,33,0.053,,0.082,,rg27hb,0.768
0.25,6,0.017,,0.339,,rg27ja,0.66
0.087,,,,0.357,,rg27le,0.657
0.56,37,0.084,,0.291,,rg27dd,0.768
0.109,7,0.025,,0.315,,rg27lg,0.697
0.056,6,0.017,,0.335,,rg27lh,0.743
0.056,6,0.017,,0.335,,rg27ll,0.743
0.394,8,0.026,,0.4,,rg27jn,0.799
0.394,8,0.026,,0.4,,rg27lp,0.799
0.25,6,0.017,,0.339,,rg27jr,0.66
0.25,6,0.017,,0.339,,rg27lr,0.66
0.056,6,0.017,,0.335,,rg27lj,0.743
0.103,3,0.008,,0.319,,rg27jg,0.689
0.08,2,0.007,,0.283,,rg27lu,0.769
0.25,6,0.017,,0.339,,rg27jq,0.66
0.087,,,,0.357,,rg27hz,0.657
0.14,10,0.023,,0.339,,rg27nb,0.702
0.242,2,0.006,,0.408,,rg27na,0.758
0.14,10,0.023,,0.339,,rg27ne,0.702
0.14,10,0.023,,0.339,,rg27nf,0.702
0.25,6,0.017,,0.339,,rg27ng,0.66
0.302,4,0.015,,0.463,,rg27nj,0.814
0.08,2,0.007,,0.283,,rg27nl,0.769
0.14,10,0.023,,0.339,,rg27ly,0.702
0.136,1,0.003,,0.399,,rg27nr,0.752
0.087,,,,0.357,,rg27lb,0.657
0.136,1,0.003,,0.399,,rg27nt,0.752
0.136,1,0.003,,0.399,,rg27nu,0.752
0.08,2,0.007,,0.283,,rg27lz,0.769
0.154,3,0.009,,0.343,,rg27nx,0.738
0.302,4,0.015,,0.463,,rg27jt,0.814
0.113,,,,0.39,,rg27ny,0.737
0.08,2,0.007,,0.283,,rg27np,0.769
0.14,10,0.023,,0.339,,rg27nd,0.702
0.087,,,,0.357,,rg27ld,0.657
0.154,3,0.009,,0.343,,rg27jx,0.738
0.113,,,,0.39,,rg27pe,0.737
0.136,1,0.003,,0.399,,rg27nn,0.752
0.056,6,0.017,,0.335,,rg27pg,0.743
0.154,3,0.009,,0.343,,rg27pd,0.738
0.087,,,,0.357,,rg27lw,0.657
0.067,,,,0.361,,rg27pj,0.809
0.14,10,0.023,,0.339,,rg27nh,0.702
0.154,3,0.009,,0.343,,rg27ln,0.738
0.102,7,0.021,,0.373,,rg27pq,0.653
0.113,,,,0.39,,rg27pb,0.737
0.381,6,0.016,,0.39,,rg27pt,0.752
0.113,,,,0.39,,rg27pa,0.737
0.136,1,0.003,,0.399,,rg27ns,0.752
0.056,6,0.017,,0.335,,rg27jz,0.743
0.351,6,0.019,,0.477,,rg27pw,0.702
0.136,3,0.01,,0.422,,rg27pp,0.691
0.087,,,,0.357,,rg27px,0.657
0.113,,,,0.39,,rg27pz,0.737
0.067,,,,0.361,,rg27qb,0.809
0.136,1,0.003,,0.399,,rg27qe,0.752
0.08,2,0.007,,0.283,,rg27nw,0.769
0.11,3,0.01,,0.33,,rg27qg,0.743
0.087,,,,0.357,,rg27jy,0.657
0.381,6,0.016,,0.39,,rg27pr,0.752
0.067,,,,0.361,,rg27qf,0.809
0.11,3,0.01,,0.33,,rg27qn,0.743
0.242,2,0.006,,0.408,,rg27lx,0.758
0.088,,,,0.259,,rg27qj,0.744
0.11,3,0.01,,0.33,,rg27qr,0.743
0.11,3,0.01,,0.33,,rg27ql,0.743
0.088,,,,0.259,,rg27qq,0.744
0.113,,,,0.39,,rg27pf,0.737
0.136,1,0.003,,0.399,,rg27qd,0.752
0.087,,,,0.357,,rg27pl,0.657
0.067,,,,0.361,,rg27qs,0.809
0.14,3,0.01,,0.426,,rg27rd,0.732
0.136,3,0.01,,0.422,,rg27pu,0.691
0.381,6,0.016,,0.39,,rg27ps,0.752
0.165,1,0.004,,0.368,,rg27rf,0.696
0.165,1,0.004,,0.368,,rg27ra,0.696
0.087,,,,0.357,,rg27py,0.657
0.14,3,0.01,,0.426,,rg27rb,0.732
0.088,,,,0.259,,rg27qp,0.744
0.25,6,0.017,,0.339,,rg27rp,0.66
0.125,,,,0.443,,rg27ph,0.702
0.165,1,0.004,,0.368,,rg27rh,0.696
0.302,4,0.015,,0.463,,rg27rr,0.814
0.064,1,0.004,,0.365,,rg27rq,0.731
0.11,3,0.01,,0.33,,rg27qh,0.743
0.154,3,0.009,,0.343,,rg27ry,0.738
0.08,2,0.007,,0.283,,rg27nz,0.769
0.165,1,0.004,,0.368,,rg27rj,0.696
0.102,7,0.021,,0.373,,rg27sa,0.653
0.067,,,,0.361,,rg27sd,0.809
0.067,,,,0.361,,rg27se,0.809
0.102,7,0.021,,0.373,,rg27sb,0.653
0.165,1,0.004,,0.368,,rg27re,0.696
0.064,1,0.004,,0.365,,rg27sf,0.731
0.102,7,0.021,,0.373,,rg27qt,0.653
0.14,3,0.01,,0.426,,rg27sp,0.732
0.102,7,0.021,,0.373,,rg27qa,0.653
0.098,8,0.025,,0.432,,rg27ss,0.702
0.067,,,,0.361,,rg27sj,0.809
0.098,8,0.025,,0.432,,rg27sr,0.702
0.102,7,0.021,,0.373,,rg27su,0.653
0.154,3,0.009,,0.343,,rg27rz,0.738
0.136,3,0.01,,0.422,,rg27sy,0.691
0.11,3,0.01,,0.33,,rg27sg,0.743
0.302,4,0.015,,0.463,,rg27ru,0.814
0.242,2,0.006,,0.408,,rg27rs,0.758
0.154,3,0.009,,0.343,,rg27rx,0.738
0.103,,,,0.31,,rg27te,0.58
0.148,2,0.005,,0.427,,rg27tg,0.592
0.136,3,0.01,,0.422,,rg27th,0.691
0.381,6,0.016,,0.39,,rg27tn,0.752
0.064,1,0.004,,0.365,,rg27rg,0.731
0.14,3,0.01,,0.426,,rg27sw,0.732
0.098,8,0.025,,0.432,,rg27sz,0.702
0.25,6,0.017,,0.339,,rg27rt,0.66
0.148,5,0.014,,0.395,,rg27tp,0.532
0.071,6,0.024,,0.245,,rg27tu,0.652
0.108,10,0.03,,0.303,,rg27tx,0.527
0.102,7,0.021,,0.373,,rg27sn,0.653
0.108,10,0.03,,0.303,,rg27ty,0.527
0.422,3,0.012,,0.505,,rg27pn,0.78
0.136,3,0.01,,0.422,,rg27ta,0.691
0.136,3,0.01,,0.422,,rg27tb,0.691
0.071,6,0.024,,0.245,,rg27ts,0.652
0.054,,,,0.289,,rg27ue,0.507
0.067,,,,0.361,,rg27sh,0.809
0.054,,,,0.289,,rg27ug,0.507
0.067,,,,0.361,,rg27sl,0.809
