ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.556,7,0.025,,0.644,,rg17qb,0.55
0.255,4,0.017,,0.549,,rg17qq,0.545
0.255,4,0.017,,0.549,,rg17qw,0.545
0.268,4,0.015,,0.571,,rg17qr,0.656
0.255,4,0.017,,0.549,,rg17qx,0.545
0.255,4,0.017,,0.549,,rg17qg,0.545
0.588,10,0.04,,0.629,,rg17rd,0.407
0.376,,,,0.497,,rg17ra,0.859
0.283,3,0.009,,0.587,,rg17rf,0.543
0.556,7,0.025,,0.644,,rg17rg,0.55
0.255,4,0.017,,0.549,,rg17ql,0.545
0.449,5,0.017,,0.549,,rg17rl,0.762
0.255,4,0.017,,0.549,,rg17qz,0.545
0.588,10,0.04,,0.629,,rg17qh,0.407
0.255,4,0.017,,0.549,,rg17qy,0.545
0.588,10,0.04,,0.629,,rg17qj,0.407
0.449,5,0.017,,0.549,,rg17rt,0.762
0.255,4,0.017,,0.549,,rg17rh,0.545
0.449,5,0.017,,0.549,,rg17rw,0.762
0.275,3,0.008,,0.504,,rg17rb,0.598
0.588,10,0.04,,0.629,,rg17ry,0.407
0.283,3,0.009,,0.587,,rg17ru,0.543
0.255,4,0.017,,0.549,,rg17qu,0.545
0.588,10,0.04,,0.629,,rg17qt,0.407
0.556,7,0.025,,0.644,,rg17rq,0.55
0.255,4,0.017,,0.549,,rg17qn,0.545
0.588,10,0.04,,0.629,,rg17rx,0.407
0.2,1,0.004,,0.446,,rg17rr,0.548
0.588,10,0.04,,0.629,,rg17sd,0.407
0.429,1,0.005,,0.636,,rg17rn,0.729
0.467,5,0.022,,0.645,,rg17sb,0.451
0.476,2,0.007,,0.609,,rg17sh,0.768
0.476,2,0.007,,0.609,,rg17sp,0.768
0.433,3,0.012,,0.544,,rg17sf,0.644
0.588,10,0.04,,0.629,,rg17sl,0.407
0.556,7,0.025,,0.644,,rg17sr,0.55
0.556,7,0.025,,0.644,,rg17sn,0.55
0.254,1,0.003,,0.514,,rg17su,0.716
0.556,7,0.025,,0.644,,rg17sw,0.55
0.109,5,0.016,,0.444,,rg17pe,0.624
0.449,5,0.017,,0.549,,rg17rp,0.762
0.429,1,0.005,,0.636,,rg17sy,0.729
0.254,1,0.003,,0.514,,rg17pw,0.716
0.429,1,0.005,,0.636,,rg17sx,0.729
0.588,10,0.04,,0.629,,rg17rz,0.407
0.374,,,,0.767,,rg17sj,0.709
0.374,,,,0.767,,rg17te,0.709
0.467,5,0.022,,0.645,,rg17tb,0.451
0.206,,,,0.492,,rg17tg,0.535
0.449,5,0.017,,0.549,,rg17rs,0.762
0.467,5,0.022,,0.645,,rg17sa,0.451
0.588,10,0.04,,0.629,,rg17sg,0.407
0.429,1,0.005,,0.636,,rg17st,0.729
0.405,7,0.022,,0.485,,rg17ta,0.667
0.476,2,0.007,,0.609,,rg17ts,0.768
0.417,,,,0.58,,rg17tn,0.734
0.491,,,,0.557,,rg17tt,0.796
0.556,7,0.025,,0.644,,rg17rj,0.55
0.429,1,0.005,,0.636,,rg17sz,0.729
0.376,,,,0.497,,rg17tp,0.859
0.417,,,,0.58,,rg17tx,0.734
0.476,2,0.007,,0.609,,rg17tu,0.768
0.433,3,0.012,,0.544,,rg17sq,0.644
0.255,4,0.017,,0.549,,rg17ud,0.545
0.556,7,0.025,,0.644,,rg17ss,0.55
0.33,1,0.006,,0.54,,rg17re,0.661
0.433,3,0.012,,0.544,,rg17se,0.644
0.283,3,0.009,,0.587,,rg17uh,0.543
0.283,3,0.009,,0.587,,rg17uj,0.543
0.405,7,0.022,,0.485,,rg17tj,0.667
0.283,3,0.009,,0.587,,rg17ul,0.543
0.374,,,,0.767,,rg17tf,0.709
0.538,,,,0.653,,rg17tw,0.792
0.588,10,0.04,,0.629,,rg17ue,0.407
0.433,3,0.012,,0.544,,rg17us,0.644
0.283,3,0.009,,0.587,,rg17ur,0.543
0.255,4,0.017,,0.549,,rg17ug,0.545
0.243,1,0.004,,0.515,,rg17uw,0.67
0.283,3,0.009,,0.587,,rg17uu,0.543
0.417,,,,0.58,,rg17ty,0.734
0.374,,,,0.767,,rg17td,0.709
0.374,,,,0.767,,rg17wa,0.709
0.588,10,0.04,,0.629,,rg17th,0.407
0.374,,,,0.767,,rg17ua,0.709
0.255,4,0.017,,0.549,,rg17uf,0.545
0.433,3,0.012,,0.544,,rg17wf,0.644
0.443,3,0.014,,0.544,,rg17tl,0.676
0.433,3,0.012,,0.544,,rg17wd,0.644
0.433,3,0.012,,0.544,,rg17wj,0.644
0.433,3,0.012,,0.544,,rg17wl,0.644
0.433,3,0.012,,0.544,,rg17wh,0.644
0.374,,,,0.767,,rg17wb,0.709
0.433,3,0.012,,0.544,,rg17wn,0.644
0.433,3,0.012,,0.544,,rg17un,0.644
0.433,3,0.012,,0.544,,rg17wq,0.644
0.458,3,0.013,,0.601,,rg17ub,0.613
0.268,4,0.015,,0.571,,rg17wu,0.656
0.433,3,0.012,,0.544,,rg17we,0.644
0.433,3,0.012,,0.544,,rg17ut,0.644
0.433,3,0.012,,0.544,,rg17wp,0.644
0.433,3,0.012,,0.544,,rg17ws,0.644
0.433,3,0.012,,0.544,,rg17tz,0.644
0.206,,,,0.492,,rg17xa,0.535
0.443,3,0.014,,0.544,,rg17tr,0.676
0.33,1,0.006,,0.54,,rg17uy,0.661
0.433,3,0.012,,0.544,,rg17xe,0.644
0.33,1,0.006,,0.54,,rg17xf,0.661
0.433,3,0.012,,0.544,,rg17wz,0.644
0.243,1,0.004,,0.515,,rg17up,0.67
0.433,3,0.012,,0.544,,rg17wy,0.644
0.417,,,,0.58,,rg17xn,0.734
0.433,3,0.012,,0.544,,rg17wt,0.644
0.433,3,0.012,,0.544,,rg17wx,0.644
0.417,,,,0.58,,rg17xp,0.734
0.206,,,,0.492,,rg17xr,0.535
0.417,,,,0.58,,rg17xj,0.734
0.433,3,0.012,,0.544,,rg17wg,0.644
0.255,4,0.017,,0.549,,rg17xt,0.545
0.283,3,0.009,,0.587,,rg17uq,0.543
0.298,,,,0.552,,rg17xx,0.718
0.417,,,,0.58,,rg17xw,0.734
0.433,3,0.012,,0.544,,rg17wr,0.644
0.243,1,0.004,,0.515,,rg17xu,0.67
0.268,4,0.015,,0.571,,rg17yb,0.656
0.449,5,0.017,,0.549,,rg17yd,0.762
0.268,4,0.015,,0.571,,rg17ya,0.656
0.275,3,0.008,,0.504,,rg17yg,0.598
0.417,,,,0.58,,rg17yf,0.734
0.433,3,0.012,,0.544,,rg17ww,0.644
0.268,4,0.015,,0.571,,rg17yj,0.656
0.417,,,,0.58,,rg17xz,0.734
0.374,,,,0.767,,rg17ux,0.709
0.229,4,0.014,,0.538,,rg17yp,0.598
0.229,4,0.014,,0.538,,rg17ys,0.598
0.268,4,0.015,,0.571,,rg17ye,0.656
0.433,3,0.012,,0.544,,rg17xb,0.644
0.476,2,0.007,,0.609,,rg17yt,0.768
0.298,,,,0.552,,rg17xh,0.718
0.443,3,0.014,,0.544,,rg17yl,0.676
0.275,3,0.008,,0.504,,rg17yz,0.598
0.275,3,0.008,,0.504,,rg17zl,0.598
0.275,3,0.008,,0.504,,rg17zn,0.598
0.374,,,,0.767,,rg17zq,0.709
0.433,3,0.012,,0.544,,rg17zw,0.644
0.423,1,0.003,,0.621,,rg18aa,0.713
0.4,,,,0.618,,rg18ab,0.581
0.268,4,0.015,,0.571,,rg17yy,0.656
0.423,1,0.003,,0.621,,rg18ad,0.713
0.476,2,0.007,,0.609,,rg17yu,0.768
0.443,3,0.014,,0.544,,rg17yx,0.676
0.513,6,0.025,,0.615,,rg18af,0.485
0.417,,,,0.58,,rg17xy,0.734
0.298,,,,0.552,,rg17xq,0.718
0.433,3,0.012,,0.544,,rg18an,0.644
0.229,4,0.014,,0.538,,rg17yr,0.598
0.433,3,0.012,,0.544,,rg18ap,0.644
0.433,3,0.012,,0.544,,rg18ar,0.644
0.433,3,0.012,,0.544,,rg18aj,0.644
0.275,3,0.008,,0.504,,rg17yn,0.598
0.404,2,0.008,,0.569,,rg18as,0.631
0.407,7,0.021,,0.581,,rg18au,0.703
0.423,1,0.003,,0.621,,rg18aw,0.713
0.433,3,0.012,,0.544,,rg18at,0.644
0.206,,,,0.492,,rg17uz,0.535
0.374,,,,0.767,,rg17xl,0.709
0.433,3,0.012,,0.544,,rg18ba,0.644
0.407,7,0.021,,0.581,,rg18ah,0.703
0.423,1,0.003,,0.621,,rg18be,0.713
0.283,3,0.009,,0.587,,rg17xd,0.543
0.403,3,0.008,,0.588,,rg18bb,0.59
0.433,3,0.012,,0.544,,rg18al,0.644
0.403,3,0.008,,0.588,,rg18bj,0.59
0.4,,,,0.618,,rg18ag,0.581
0.404,2,0.008,,0.569,,rg18ay,0.631
0.4,,,,0.618,,rg18bp,0.581
0.514,5,0.014,,0.385,,rg18bn,0.752
0.404,2,0.008,,0.569,,rg18ax,0.631
0.275,3,0.008,,0.504,,rg17yw,0.598
0.514,5,0.014,,0.385,,rg18bs,0.752
0.513,6,0.025,,0.615,,rg18ae,0.485
0.514,5,0.014,,0.385,,rg18bw,0.752
0.514,5,0.014,,0.385,,rg18bx,0.752
0.514,5,0.014,,0.385,,rg18bh,0.752
0.433,3,0.012,,0.544,,rg18bl,0.644
0.423,1,0.003,,0.621,,rg18bz,0.713
0.298,,,,0.552,,rg17xg,0.718
0.433,3,0.012,,0.544,,rg18bt,0.644
0.4,,,,0.618,,rg18df,0.581
0.67,6,0.026,,0.688,,rg18dg,0.711
0.407,7,0.021,,0.581,,rg18dh,0.703
0.404,2,0.008,,0.569,,rg18az,0.631
0.433,3,0.012,,0.544,,rg18dj,0.644
0.404,2,0.008,,0.569,,rg18dn,0.631
0.67,6,0.026,,0.688,,rg18dl,0.711
0.514,5,0.014,,0.385,,rg18dq,0.752
0.404,2,0.008,,0.569,,rg18dr,0.631
0.404,2,0.008,,0.569,,rg18dp,0.631
0.407,7,0.021,,0.581,,rg18du,0.703
0.407,7,0.021,,0.581,,rg18bg,0.703
0.513,6,0.025,,0.615,,rg18aq,0.485
0.433,3,0.012,,0.544,,rg18bu,0.644
0.407,7,0.021,,0.581,,rg18dz,0.703
0.403,3,0.008,,0.588,,rg18ea,0.59
0.403,3,0.008,,0.588,,rg18eb,0.59
0.404,2,0.008,,0.569,,rg18dt,0.631
0.363,8,0.026,,0.571,,rg18dx,0.677
0.403,3,0.008,,0.588,,rg18bd,0.59
0.255,4,0.017,,0.549,,rg17xs,0.545
0.433,3,0.012,,0.544,,rg18dd,0.644
0.407,7,0.021,,0.581,,rg18eg,0.703
0.423,1,0.003,,0.621,,rg18el,0.713
0.423,1,0.003,,0.621,,rg18ep,0.713
0.363,8,0.026,,0.571,,rg18en,0.677
0.423,1,0.003,,0.621,,rg18ee,0.713
0.423,1,0.003,,0.621,,rg18ed,0.713
0.407,7,0.021,,0.581,,rg18ej,0.703
0.423,1,0.003,,0.621,,rg18eu,0.713
0.423,1,0.003,,0.621,,rg18es,0.713
0.433,3,0.012,,0.544,,rg18dw,0.644
0.363,8,0.026,,0.571,,rg18ey,0.677
0.423,1,0.003,,0.621,,rg18ef,0.713
0.433,3,0.012,,0.544,,rg18fb,0.644
0.423,1,0.003,,0.621,,rg18er,0.713
0.433,3,0.012,,0.544,,rg18da,0.644
0.433,3,0.012,,0.544,,rg18db,0.644
0.404,2,0.008,,0.569,,rg18ds,0.631
0.433,3,0.012,,0.544,,rg18de,0.644
0.279,6,0.02,,0.56,,rg18fn,0.517
0.403,3,0.008,,0.588,,rg18by,0.59
0.407,7,0.021,,0.581,,rg18dy,0.703
0.433,3,0.012,,0.544,,rg18fa,0.644
0.514,5,0.014,,0.385,,rg18fr,0.752
0.514,5,0.014,,0.385,,rg18fq,0.752
0.423,1,0.003,,0.621,,rg18eq,0.713
0.514,5,0.014,,0.385,,rg18bq,0.752
0.433,3,0.012,,0.544,,rg18fd,0.644
0.433,3,0.012,,0.544,,rg18fe,0.644
0.374,,,,0.767,,rg18hg,0.709
0.407,7,0.021,,0.581,,rg18ez,0.703
0.423,1,0.003,,0.621,,rg18hl,0.713
0.4,,,,0.618,,rg18fj,0.581
0.514,5,0.014,,0.385,,rg18fp,0.752
0.374,,,,0.767,,rg18hq,0.709
0.423,1,0.003,,0.621,,rg18hh,0.713
0.423,1,0.003,,0.621,,rg18et,0.713
0.423,1,0.003,,0.621,,rg18ht,0.713
0.423,1,0.003,,0.621,,rg18ex,0.713
0.423,1,0.003,,0.621,,rg18hr,0.713
0.423,1,0.003,,0.621,,rg18hu,0.713
0.423,1,0.003,,0.621,,rg18hd,0.713
0.433,3,0.012,,0.544,,rg18hf,0.644
0.423,1,0.003,,0.621,,rg18hx,0.713
0.433,3,0.012,,0.544,,rg18ff,0.644
0.423,1,0.003,,0.621,,rg18hw,0.713
0.204,6,0.022,,0.509,,rg18hz,0.746
0.407,7,0.021,,0.581,,rg18eh,0.703
0.423,1,0.003,,0.621,,rg18jb,0.713
0.423,1,0.003,,0.621,,rg18jh,0.713
0.433,3,0.012,,0.544,,rg18jg,0.644
0.279,6,0.02,,0.56,,rg18hb,0.517
0.403,3,0.008,,0.588,,rg18fg,0.59
0.423,1,0.003,,0.621,,rg18jl,0.713
0.204,6,0.022,,0.509,,rg18jd,0.746
0.423,1,0.003,,0.621,,rg18jq,0.713
0.423,1,0.003,,0.621,,rg18je,0.713
0.423,1,0.003,,0.621,,rg18jt,0.713
0.423,1,0.003,,0.621,,rg18ju,0.713
0.433,3,0.012,,0.544,,rg18jn,0.644
0.423,1,0.003,,0.621,,rg18hj,0.713
0.423,1,0.003,,0.621,,rg18hy,0.713
0.423,1,0.003,,0.621,,rg18ew,0.713
0.423,1,0.003,,0.621,,rg18jp,0.713
0.423,1,0.003,,0.621,,rg18ld,0.713
0.423,1,0.003,,0.621,,rg18js,0.713
0.433,3,0.012,,0.544,,rg18ja,0.644
0.423,1,0.003,,0.621,,rg18le,0.713
0.423,1,0.003,,0.621,,rg18lf,0.713
0.423,1,0.003,,0.621,,rg18he,0.713
0.423,1,0.003,,0.621,,rg18ll,0.713
0.423,1,0.003,,0.621,,rg18jw,0.713
0.423,1,0.003,,0.621,,rg18lr,0.713
0.433,3,0.012,,0.544,,rg18hn,0.644
0.423,1,0.003,,0.621,,rg18lg,0.713
0.423,1,0.003,,0.621,,rg18la,0.713
0.423,1,0.003,,0.621,,rg18lx,0.713
0.67,6,0.026,,0.688,,rg18lp,0.711
0.407,7,0.021,,0.581,,rg18ha,0.703
0.363,8,0.026,,0.571,,rg18lb,0.677
0.423,1,0.003,,0.621,,rg18nd,0.713
0.423,1,0.003,,0.621,,rg18jr,0.713
0.423,1,0.003,,0.621,,rg18ne,0.713
0.423,1,0.003,,0.621,,rg18nf,0.713
0.423,1,0.003,,0.621,,rg18hs,0.713
0.423,1,0.003,,0.621,,rg18nj,0.713
0.423,1,0.003,,0.621,,rg18jx,0.713
0.423,1,0.003,,0.621,,rg18nb,0.713
0.423,1,0.003,,0.621,,rg18np,0.713
0.423,1,0.003,,0.621,,rg18ns,0.713
0.423,1,0.003,,0.621,,rg18nt,0.713
0.513,6,0.025,,0.615,,rg18nn,0.485
0.423,1,0.003,,0.621,,rg18nx,0.713
0.423,1,0.003,,0.621,,rg18ng,0.713
0.279,6,0.02,,0.56,,rg18na,0.517
0.423,1,0.003,,0.621,,rg18pa,0.713
0.423,1,0.003,,0.621,,rg18lw,0.713
0.423,1,0.003,,0.621,,rg18nh,0.713
0.423,1,0.003,,0.621,,rg18pd,0.713
0.514,5,0.014,,0.385,,rg18pf,0.752
0.279,6,0.02,,0.56,,rg18ph,0.517
0.423,1,0.003,,0.621,,rg18lh,0.713
0.407,7,0.021,,0.581,,rg18hp,0.703
0.423,1,0.003,,0.621,,rg18nz,0.713
0.514,5,0.014,,0.385,,rg18pl,0.752
0.423,1,0.003,,0.621,,rg18jj,0.713
0.423,1,0.003,,0.621,,rg18pq,0.713
0.423,1,0.003,,0.621,,rg18jz,0.713
0.423,1,0.003,,0.621,,rg18pt,0.713
0.514,5,0.014,,0.385,,rg18pp,0.752
0.514,5,0.014,,0.385,,rg18pr,0.752
0.403,3,0.008,,0.588,,rg18ny,0.59
0.514,5,0.014,,0.385,,rg18pw,0.752
0.514,5,0.014,,0.385,,rg18pn,0.752
0.523,6,0.02,,0.576,,rg18pu,0.645
0.514,5,0.014,,0.385,,rg18py,0.752
0.423,1,0.003,,0.621,,rg18qe,0.713
0.279,6,0.02,,0.56,,rg18px,0.517
0.423,1,0.003,,0.621,,rg18lj,0.713
0.514,5,0.014,,0.385,,rg18ql,0.752
0.514,5,0.014,,0.385,,rg18qg,0.752
0.423,1,0.003,,0.621,,rg18lt,0.713
0.423,1,0.003,,0.621,,rg18nq,0.713
0.433,3,0.012,,0.544,,rg18qt,0.644
0.433,3,0.012,,0.544,,rg18qw,0.644
0.374,,,,0.767,,rg18sb,0.709
0.403,3,0.008,,0.588,,rg18qa,0.59
0.423,1,0.003,,0.621,,rg18pe,0.713
0.67,6,0.026,,0.688,,rg18qs,0.711
0.374,,,,0.767,,rg18se,0.709
0.514,5,0.014,,0.385,,rg18ls,0.752
0.514,5,0.014,,0.385,,rg18qp,0.752
0.433,3,0.012,,0.544,,rg18wj,0.644
0.374,,,,0.767,,rg18sd,0.709
0.433,3,0.012,,0.544,,rg18wx,0.644
0.433,3,0.012,,0.544,,rg18te,0.644
0.433,3,0.012,,0.544,,rg18xb,0.644
0.433,3,0.012,,0.544,,rg18xd,0.644
0.433,3,0.012,,0.544,,rg18wa,0.644
0.423,1,0.003,,0.621,,rg18nu,0.713
0.433,3,0.012,,0.544,,rg18xg,0.644
0.514,5,0.014,,0.385,,rg18pz,0.752
0.423,1,0.003,,0.621,,rg18pb,0.713
0.407,7,0.021,,0.581,,rg18qq,0.703
0.374,,,,0.767,,rg18xl,0.709
0.514,5,0.014,,0.385,,rg18xp,0.752
0.433,3,0.012,,0.544,,rg18xq,0.644
0.514,5,0.014,,0.385,,rg18ps,0.752
0.433,3,0.012,,0.544,,rg18wb,0.644
0.433,3,0.012,,0.544,,rg18xj,0.644
0.423,1,0.003,,0.621,,rg18lz,0.713
0.407,7,0.021,,0.581,,rg18xt,0.703
0.363,8,0.026,,0.571,,rg18pg,0.677
0.433,3,0.012,,0.544,,rg18xw,0.644
0.374,,,,0.767,,rg18xz,0.709
0.407,7,0.021,,0.581,,rg18xy,0.703
0.407,7,0.021,,0.581,,rg18yb,0.703
0.433,3,0.012,,0.544,,rg18yd,0.644
0.433,3,0.012,,0.544,,rg18wz,0.644
0.433,3,0.012,,0.544,,rg18xu,0.644
0.433,3,0.012,,0.544,,rg18yg,0.644
0.374,,,,0.767,,rg18xr,0.709
0.514,5,0.014,,0.385,,rg18qb,0.752
0.407,7,0.021,,0.581,,rg18xn,0.703
0.433,3,0.012,,0.544,,rg18yn,0.644
0.514,5,0.014,,0.385,,rg18pj,0.752
0.433,3,0.012,,0.544,,rg18yq,0.644
0.433,3,0.012,,0.544,,rg18wd,0.644
0.407,7,0.021,,0.581,,rg18qn,0.703
0.433,3,0.012,,0.544,,rg18ye,0.644
0.433,3,0.012,,0.544,,rg18yr,0.644
0.433,3,0.012,,0.544,,rg18xh,0.644
0.433,3,0.012,,0.544,,rg18yu,0.644
0.433,3,0.012,,0.544,,rg18yx,0.644
0.374,,,,0.767,,rg18ya,0.709
0.407,7,0.021,,0.581,,rg18yt,0.703
0.374,,,,0.767,,rg18xe,0.709
0.433,3,0.012,,0.544,,rg18wy,0.644
0.433,3,0.012,,0.544,,rg18yj,0.644
0.433,3,0.012,,0.544,,rg18yw,0.644
0.433,3,0.012,,0.544,,rg18zq,0.644
0.433,3,0.012,,0.544,,rg18yh,0.644
0.433,3,0.012,,0.544,,rg18zs,0.644
0.433,3,0.012,,0.544,,rg18xx,0.644
0.374,,,,0.767,,rg19aa,0.709
0.433,3,0.012,,0.544,,rg18ys,0.644
0.588,10,0.04,,0.629,,rg19ab,0.407
0.407,7,0.021,,0.581,,rg18yl,0.703
0.433,3,0.012,,0.544,,rg18zn,0.644
0.374,,,,0.767,,rg19ag,0.709
0.433,3,0.012,,0.544,,rg18zp,0.644
0.407,7,0.021,,0.581,,rg18yp,0.703
0.433,3,0.012,,0.544,,rg19an,0.644
0.433,3,0.012,,0.544,,rg19ad,0.644
0.374,,,,0.767,,rg19ae,0.709
0.433,3,0.012,,0.544,,rg18zb,0.644
0.374,,,,0.767,,rg19aq,0.709
0.433,3,0.012,,0.544,,rg18yz,0.644
0.433,3,0.012,,0.544,,rg18xs,0.644
0.433,3,0.012,,0.544,,rg19aw,0.644
0.433,3,0.012,,0.544,,rg18zh,0.644
0.433,3,0.012,,0.544,,rg19ax,0.644
0.433,3,0.012,,0.544,,rg19al,0.644
0.374,,,,0.767,,rg19ba,0.709
0.433,3,0.012,,0.544,,rg19au,0.644
0.374,,,,0.767,,rg19ah,0.709
0.374,,,,0.767,,rg19az,0.709
0.374,,,,0.767,,rg19ay,0.709
0.433,3,0.012,,0.544,,rg18yy,0.644
0.433,3,0.012,,0.544,,rg19be,0.644
0.433,3,0.012,,0.544,,rg19ap,0.644
0.374,,,,0.767,,rg19bd,0.709
0.374,,,,0.767,,rg19at,0.709
0.433,3,0.012,,0.544,,rg19bp,0.644
0.433,3,0.012,,0.544,,rg19af,0.644
0.374,,,,0.767,,rg19bs,0.709
0.433,3,0.012,,0.544,,rg18zj,0.644
0.374,,,,0.767,,rg19bq,0.709
0.433,3,0.012,,0.544,,rg19bu,0.644
0.433,3,0.012,,0.544,,rg19bh,0.644
0.374,,,,0.767,,rg19by,0.709
0.433,3,0.012,,0.544,,rg19da,0.644
0.433,3,0.012,,0.544,,rg19bt,0.644
0.374,,,,0.767,,rg19ar,0.709
0.433,3,0.012,,0.544,,rg19df,0.644
0.374,,,,0.767,,rg19dg,0.709
0.433,3,0.012,,0.544,,rg19dh,0.644
0.433,3,0.012,,0.544,,rg19dj,0.644
0.374,,,,0.767,,rg19bg,0.709
0.374,,,,0.767,,rg19bn,0.709
0.433,3,0.012,,0.544,,rg19br,0.644
0.433,3,0.012,,0.544,,rg19dn,0.644
0.433,3,0.012,,0.544,,rg19bl,0.644
0.433,3,0.012,,0.544,,rg19bw,0.644
0.374,,,,0.767,,rg19bz,0.709
0.374,,,,0.767,,rg19ds,0.709
0.433,3,0.012,,0.544,,rg19dd,0.644
0.374,,,,0.767,,rg19dw,0.709
0.374,,,,0.767,,rg19dl,0.709
0.374,,,,0.767,,rg19dy,0.709
0.433,3,0.012,,0.544,,rg19dx,0.644
0.374,,,,0.767,,rg19du,0.709
0.374,,,,0.767,,rg19ed,0.709
0.433,3,0.012,,0.544,,rg19bf,0.644
0.374,,,,0.767,,rg19ee,0.709
0.433,3,0.012,,0.544,,rg19eg,0.644
0.374,,,,0.767,,rg19ej,0.709
0.433,3,0.012,,0.544,,rg19ea,0.644
0.433,3,0.012,,0.544,,rg19bb,0.644
0.433,3,0.012,,0.544,,rg19bj,0.644
0.374,,,,0.767,,rg19eq,0.709
0.374,,,,0.767,,rg19ep,0.709
0.374,,,,0.767,,rg19el,0.709
0.433,3,0.012,,0.544,,rg19dp,0.644
0.433,3,0.012,,0.544,,rg19de,0.644
0.374,,,,0.767,,rg19er,0.709
0.374,,,,0.767,,rg19dz,0.709
0.374,,,,0.767,,rg19es,0.709
0.374,,,,0.767,,rg19ey,0.709
0.374,,,,0.767,,rg19fa,0.709
0.374,,,,0.767,,rg19as,0.709
0.374,,,,0.767,,rg19ex,0.709
0.433,3,0.012,,0.544,,rg19fe,0.644
0.374,,,,0.767,,rg19dr,0.709
0.433,3,0.012,,0.544,,rg19bx,0.644
0.374,,,,0.767,,rg19eh,0.709
0.433,3,0.012,,0.544,,rg19fh,0.644
0.433,3,0.012,,0.544,,rg19fl,0.644
0.374,,,,0.767,,rg19fn,0.709
0.374,,,,0.767,,rg19db,0.709
0.374,,,,0.767,,rg19fd,0.709
0.374,,,,0.767,,rg19fr,0.709
0.374,,,,0.767,,rg19fb,0.709
0.433,3,0.012,,0.544,,rg19fj,0.644
0.433,3,0.012,,0.544,,rg19ft,0.644
0.374,,,,0.767,,rg19ew,0.709
0.374,,,,0.767,,rg19et,0.709
0.433,3,0.012,,0.544,,rg19fw,0.644
0.374,,,,0.767,,rg19fg,0.709
0.433,3,0.012,,0.544,,rg19eu,0.644
0.374,,,,0.767,,rg19gb,0.709
0.374,,,,0.767,,rg19fq,0.709
0.374,,,,0.767,,rg19gd,0.709
0.433,3,0.012,,0.544,,rg19ge,0.644
0.374,,,,0.767,,rg19fy,0.709
0.374,,,,0.767,,rg19gg,0.709
0.374,,,,0.767,,rg19ga,0.709
0.433,3,0.012,,0.544,,rg19eb,0.644
0.433,3,0.012,,0.544,,rg19fp,0.644
0.374,,,,0.767,,rg19gf,0.709
0.374,,,,0.767,,rg19gp,0.709
0.374,,,,0.767,,rg19ez,0.709
0.374,,,,0.767,,rg19fx,0.709
0.374,,,,0.767,,rg19gj,0.709
0.374,,,,0.767,,rg19gl,0.709
0.374,,,,0.767,,rg19gw,0.709
0.374,,,,0.767,,rg19gq,0.709
0.433,3,0.012,,0.544,,rg19gr,0.644
0.374,,,,0.767,,rg19dq,0.709
0.374,,,,0.767,,rg19dt,0.709
0.374,,,,0.767,,rg19ha,0.709
0.374,,,,0.767,,rg19gu,0.709
0.374,,,,0.767,,rg19gh,0.709
0.433,3,0.012,,0.544,,rg19he,0.644
0.374,,,,0.767,,rg19en,0.709
0.374,,,,0.767,,rg19gy,0.709
0.433,3,0.012,,0.544,,rg19fz,0.644
0.374,,,,0.767,,rg19hf,0.709
0.374,,,,0.767,,rg19hn,0.709
0.433,3,0.012,,0.544,,rg19hp,0.644
0.374,,,,0.767,,rg19hq,0.709
0.374,,,,0.767,,rg19fu,0.709
0.374,,,,0.767,,rg19hj,0.709
0.433,3,0.012,,0.544,,rg19hs,0.644
0.374,,,,0.767,,rg19gx,0.709
0.374,,,,0.767,,rg19hl,0.709
0.374,,,,0.767,,rg19hw,0.709
0.374,,,,0.767,,rg19hx,0.709
0.374,,,,0.767,,rg19ja,0.709
0.374,,,,0.767,,rg19hu,0.709
0.374,,,,0.767,,rg19hy,0.709
0.374,,,,0.767,,rg19jb,0.709
0.374,,,,0.767,,rg19jf,0.709
0.374,,,,0.767,,rg19hh,0.709
0.433,3,0.012,,0.544,,rg19ef,0.644
0.374,,,,0.767,,rg19hd,0.709
0.374,,,,0.767,,rg19hg,0.709
0.374,,,,0.767,,rg19gz,0.709
0.433,3,0.012,,0.544,,rg19jp,0.644
0.433,3,0.012,,0.544,,rg19hz,0.644
0.374,,,,0.767,,rg19jl,0.709
0.374,,,,0.767,,rg19gn,0.709
0.374,,,,0.767,,rg19jg,0.709
0.433,3,0.012,,0.544,,rg19js,0.644
0.433,3,0.012,,0.544,,rg19jx,0.644
0.374,,,,0.767,,rg19hr,0.709
0.433,3,0.012,,0.544,,rg19ju,0.644
0.374,,,,0.767,,rg19gt,0.709
0.433,3,0.012,,0.544,,rg19la,0.644
0.433,3,0.012,,0.544,,rg19je,0.644
0.374,,,,0.767,,rg19le,0.709
0.374,,,,0.767,,rg19jh,0.709
0.374,,,,0.767,,rg19ht,0.709
0.433,3,0.012,,0.544,,rg19jy,0.644
0.374,,,,0.767,,rg19lh,0.709
0.374,,,,0.767,,rg19jj,0.709
0.374,,,,0.767,,rg19ln,0.709
0.433,3,0.012,,0.544,,rg19lp,0.644
0.374,,,,0.767,,rg19ff,0.709
0.433,3,0.012,,0.544,,rg19jn,0.644
0.433,3,0.012,,0.544,,rg19jr,0.644
0.374,,,,0.767,,rg19jq,0.709
0.433,3,0.012,,0.544,,rg19lg,0.644
